Claim_ID,Description,Amount,Policy_Type,Customer_Tenure,Is_Fraud
e8ea5b3b-9fb9-47b1-b859-1dada820d78b,minor request for pipe leak. Ever community popular mean perform.,635.92,Property,1,0
e0455ff0-ffc9-4e50-96e9-68a5de9c3e61,I lost my items during a trip. Style throw able current amount finish.,3539.27,Property,12,1
27339192-7805-44fb-bd61-cedb06254a5b,follow-up request for fender bender. Outside up decision mouth answer better.,543.29,Accident,14,0
60808bae-6656-45df-a5be-d82af410c107,emergency request for bike stolen. Group lawyer yard hand generation lot it brother.,509.11,Theft,8,0
5b608c0c-adc2-4fbb-962d-449b472d3779,checkup request for scratch. Son end maintain summer.,369.68,Accident,12,0
5e749ae3-2a3f-4db2-bd09-664f9e1be88e,routine request for bike stolen. Travel movement popular hospital mean.,928.79,Theft,7,0
ea36f6ad-218a-4bd5-bc63-0be2d70865df,minor request for collision. Second door economy feel.,626.78,Accident,16,0
09b5365a-76dd-4391-9b63-a07a4b5a81af,follow-up request for bike stolen. Subject style form indicate explain artist.,94.97,Theft,11,0
3f34d5c4-52ad-46cb-8e90-b78cf4108a9e,Vehicle damage due to road conditions. Student dream morning film throughout pressure.,5372.91,Theft,19,1
2ee85883-8526-4516-85b4-5f2b388ec8ba,critical request for slipped. Help daughter lose mention little author.,367.64,Medical,10,0
58578e47-730d-41be-a860-9fdf37e16fee,minor request for checkup. Maybe on listen today.,670.49,Medical,3,0
ee7b168a-57c4-47ef-a92d-a38ea5b2ba4a,follow-up request for checkup. Hard billion group firm.,341.5,Medical,15,0
4fcc8638-47a9-40a0-b08d-d152bea4cc41,follow-up request for pipe leak. Generation stay seat Republican already reach.,477.05,Property,17,0
3217c142-7daf-474e-98a0-130e217266f0,maintenance request for slipped. Stuff size business.,601.0,Medical,17,0
9b622a67-2cf7-42e8-970d-e3d05b55d4da,follow-up request for pipe leak. Month road another hope.,673.15,Property,17,0
026fde3d-0742-4767-be65-f51fb68b44c1,follow-up request for roof damage. Determine official be social worker cause.,259.94,Property,14,0
d43cc074-b848-4d83-b8de-cfc0278a17dc,Items missing from home. Age trade well never business.,4331.0,Medical,11,1
3bd34db6-ee18-4260-973f-995003947535,minor request for wallet lost. Investment pretty teacher ability court.,405.01,Theft,9,0
5c4f3a71-708e-43b9-a6a6-d51837557ce5,Accidental damage occurred. Letter positive suddenly.,3693.34,Accident,11,1
31782b35-4d1c-48f5-83b7-9f3f093bf875,checkup request for wallet lost. Board those walk.,853.09,Theft,10,0
b473ce02-e8e2-4fd9-88d1-c05b63aecbb8,minor request for physiotherapy. General improve share study.,581.0,Medical,10,0
6a1dd820-774b-42c8-9452-3b4d30b1e129,checkup request for slipped. House view spend laugh street lawyer.,247.82,Medical,14,0
f5045fb8-7caf-4ab0-828f-114a97ab4da1,severe request for collision. General call above none.,683.57,Accident,11,0
852a7013-6ca1-43a0-b0f0-3e977036df70,minor request for fender bender. Book move piece manager area manage off most.,924.43,Accident,3,0
925eeeb4-6ca8-475a-ba0d-dbfc157253c7,urgent request for checkup. Site home red ok respond ready.,706.49,Medical,11,0
2f316759-4f37-4e92-a435-e59604dfe890,routine request for scratch. Interest benefit American pressure their.,196.13,Accident,6,0
c2d173c2-4e87-419c-8195-6691883a16d7,minor request for pipe leak. Although even according with street fine me history.,403.15,Property,12,0
11e4febf-a468-4a6f-bb48-dfdf1a37c056,maintenance request for bike stolen. Policy store subject rest worry black.,753.38,Theft,15,0
e97d5580-5fbb-4d82-adda-eecbfc21332d,follow-up request for collision. Draw degree loss pressure get.,358.47,Accident,12,0
ca098b88-8a6f-4e76-bcf4-aaad09dd9310,minor request for pipe leak. Stay sell none my.,588.76,Property,17,0
289de7ee-5348-48da-a287-820077c1c511,Items missing from home. Staff population determine available consider.,6549.27,Accident,9,1
55b3ad87-b06c-49fa-a019-21a647e2c05a,routine request for wallet lost. Alone push real free state significant.,314.61,Theft,18,0
ecb6d57b-ddfa-40a4-b605-d86d67216d02,minor request for phone taken. Guess audience citizen.,488.09,Theft,3,0
d9346f8e-dd45-45a9-b187-c473c95f6af2,Accidental damage occurred. House today woman state dream back window staff.,1000.0,Accident,14,1
075f1d75-a914-46bc-a9f0-c7ef9e602788,immediately request for window broken. Easy chair audience.,295.12,Property,12,0
ea0320dc-20b0-4b49-a848-a397db02f4a9,routine request for bike stolen. Relationship including country political.,449.49,Theft,8,0
12fb069a-4597-4caf-80f4-4ce51ea4d0cc,checkup request for wallet lost. Next pattern company note though.,250.44,Theft,4,0
3aee0a5a-9511-4186-a9f3-4027bf348ee4,checkup request for collision. Picture friend challenge argue.,826.48,Accident,2,0
56f1d131-4475-48d5-878d-e6bbee6c5271,severe request for pipe leak. Station network share speech.,213.97,Property,15,0
6641c8e3-a635-4d03-a4e3-be06be7eddb7,critical request for collision. Machine particular total together she individual.,411.99,Accident,18,0
569d10b8-3596-4adb-b275-7c42edf724e5,minor request for scratch. Face describe point space.,526.15,Accident,10,0
8589a95b-d9d5-42e7-89ac-09098afb7295,routine request for window broken. Wide discuss whatever total.,788.25,Property,3,0
4d8f4595-d1bf-4c67-8f0a-a0f885291665,checkup request for fender bender. Figure responsibility teach probably executive add young.,212.83,Accident,5,0
5633149a-1d43-45b4-a2e7-4de5d5f2037d,follow-up request for pipe leak. Husband real under yeah box charge discussion.,732.63,Property,6,0
460db952-7ff8-4963-8fc2-05f2aa78f5bb,maintenance request for checkup. Material tree gas those hold both.,502.05,Medical,17,0
5c9f5d24-8f35-4ca1-b54a-367d39dcd2ce,routine request for window broken. Season executive mention method ten.,303.7,Property,2,0
bef2689b-edec-4594-bad8-6735991b8c39,routine request for wallet lost. Special almost south serious reach Mr.,592.42,Theft,3,0
a3fd7061-7c2e-4211-9bb7-4b8dfe52bf40,Vehicle damage due to road conditions. Even sea early easy eight why.,5398.12,Theft,5,1
06de7e62-3bbc-43c7-8567-02cf5aaa4cfb,maintenance request for wallet lost. Small blood recent office keep.,379.96,Theft,6,0
0168b932-170a-4f6d-aa3a-d8c1d9df9afa,Items missing from home. Probably see any style local oil start other.,5139.6,Accident,5,1
9403bfa0-3daf-43de-9cc8-e977adadeb8c,follow-up request for back pain. List image entire receive country do.,422.94,Medical,10,0
f7a59771-990c-4f81-8c81-8e3ef4620c5f,routine request for wallet lost. Care forward watch campaign.,522.7,Theft,17,0
e45a6f3d-d851-4667-9e78-9cf31ffbefdd,follow-up request for fender bender. Defense audience particularly traditional whole away feeling.,632.43,Accident,10,0
985c902a-eddb-4de7-b47f-a8acc03f2e21,maintenance request for phone taken. Live production night read.,817.2,Theft,4,0
8220cbbf-19eb-44dc-9163-b8c7ab8c0b65,follow-up request for window broken. Coach yeah task Mr.,252.44,Property,11,0
eb73a93d-f4d7-4c63-a04d-e9bfdc7c7ff2,checkup request for bike stolen. School cut public.,926.61,Theft,3,0
9ba1b8d0-5662-412d-97b6-8f4757ac7465,follow-up request for phone taken. Range number although meet.,109.58,Theft,11,0
c771ea06-832c-4d92-87fd-87a3efc33a50,follow-up request for pipe leak. Language sometimes no.,469.64,Property,20,0
d8620d36-2b84-49b9-b279-e477a70a6f8c,maintenance request for window broken. Knowledge idea goal make clearly as wear.,617.66,Property,2,0
64ab6eb8-d629-4917-8d4a-ad82e6970429,Items missing from home. Career range fly leave.,5561.98,Theft,2,1
ee1f4990-0547-4f1b-b7c1-643fe904e958,emergency request for wallet lost. Light college particular its oil particularly.,375.46,Theft,17,0
630dade7-38a3-4f7f-b547-b6515d613fe3,emergency request for collision. Company important gas station skill despite marriage.,458.38,Accident,20,0
e5dc90ab-d3c4-421d-992b-c3cccd8e981f,maintenance request for fender bender. Hotel newspaper better later.,401.4,Accident,12,0
6475a0b8-2e8d-4fb6-8091-83e40970283e,minor request for bike stolen. Want field outside first mind wear western.,382.13,Theft,12,0
d2ef39dc-81e7-45b1-89a6-0272ca0dd6af,routine request for phone taken. Any right church force will lot.,669.92,Theft,13,0
3155cbdf-757f-4f14-b62f-79688d722d97,routine request for dental. Difference human election fact.,571.4,Medical,6,0
fc7f26c6-3c59-4081-8576-f8b881548405,follow-up request for bike stolen. Scene sometimes toward last sister wife.,361.42,Theft,9,0
c5fecd7e-64bb-4bec-b4e5-5617f862b137,maintenance request for pipe leak. Statement political too alone recent.,679.92,Property,7,0
2a12616e-1bd7-4d5c-b8e2-0176f32a9290,follow-up request for slipped. Myself me bring toward message grow movement.,561.46,Medical,11,0
850952f0-db62-4b81-84f8-9f806e759ef3,follow-up request for wallet lost. Piece husband near week.,662.57,Theft,6,0
307e630c-032b-43f1-b1de-1abcb27dd628,maintenance request for scratch. Lead or learn possible concern collection realize.,625.93,Accident,4,0
df5ae409-f4f2-4c40-8b09-c9eececc83c0,minor request for physiotherapy. First he discuss attack kid.,334.2,Medical,12,0
06731405-9726-43ed-a613-77cfe0b50250,maintenance request for fender bender. Necessary where degree recently paper support manage.,387.96,Accident,20,0
fe3582e8-e906-4531-89b9-b19f4ce65f74,critical request for pipe leak. Popular also financial sound service fall.,649.46,Property,14,0
50246e3b-cfb6-47e7-b3e1-4a0805b1c695,minor request for checkup. Newspaper reflect just tax.,622.07,Medical,15,0
70573187-6958-466b-ba5b-cbd8173c8590,minor request for fender bender. Summer medical coach piece.,495.82,Accident,5,0
82181bdb-c3d9-4502-ab80-5f9e882b97c0,checkup request for bumper. Writer meeting partner certainly.,523.47,Accident,10,0
5d4239ae-6d2b-4696-9ec2-5f4e4d452e71,minor request for bike stolen. Song once cause.,755.53,Theft,17,0
4d4edc11-e71e-426c-a763-06b98576af83,minor request for wallet lost. Career think special factor.,381.69,Theft,5,0
f2dd9008-28c4-4a33-b05c-296e3dcbd29a,immediately request for scratch. Author order finish throw.,609.42,Accident,19,0
3874f5f9-455a-4fea-970f-fe1091761fce,I lost my items during a trip. Type describe property cover later week no.,4595.61,Theft,19,1
fd39b16b-ae6a-44c7-9bb2-74f4c80b9dce,checkup request for checkup. Perhaps guy bank camera strategy decade wide.,456.46,Medical,2,0
a2b92cc1-c3b3-45d9-9149-4f799da2eead,minor request for window broken. Soon guess professor.,719.76,Property,20,0
ee1cfa9c-6ec7-4235-aed3-ff6a8be71ee4,maintenance request for wallet lost. Full international any benefit.,665.08,Theft,10,0
5713e2dd-e57c-44a1-9ea3-8b2ce35ab105,checkup request for dental. Usually soon view law also discuss.,662.7,Medical,2,0
87bd2d4e-f50c-4b01-8582-51029c212ef6,follow-up request for wallet lost. Executive loss opportunity front.,761.1,Theft,20,0
1db56c92-7641-4b26-89fd-6ed174215571,follow-up request for roof damage. Society claim pressure result interview level.,504.2,Property,5,0
d57f3994-7dae-4fd1-841e-664787056838,routine request for collision. We represent condition huge bed.,636.39,Accident,15,0
28ab836c-e0c5-46ed-9303-71d3082cffc2,checkup request for checkup. Receive together pick network rock soon.,437.95,Medical,10,0
66e46cf3-55e1-485b-9025-f55389265aea,maintenance request for bike stolen. Want ability yourself.,564.83,Theft,19,0
586ed794-6dab-40ce-b2a8-2a024cf7ef03,urgent request for window broken. Over director last while one person financial.,473.97,Property,16,0
519f7a98-f23c-4aae-9fd4-ae720fbb479b,critical request for window broken. Federal recent claim west summer country.,519.4,Property,8,0
cfb1e985-05fb-4e7b-a2ae-aa1440016d20,follow-up request for roof damage. Leg executive into stop.,619.03,Property,20,0
08045a54-1b9c-436e-a5c2-2e8ba79c2976,maintenance request for physiotherapy. Small husband answer.,336.36,Medical,4,0
e552dbcc-38f5-42e3-9f07-5ee2e55e5306,follow-up request for wallet lost. Mind defense former must never.,918.48,Theft,2,0
62e32554-8971-4273-b0b4-e325584e82a4,follow-up request for phone taken. Image five tree recognize suddenly significant.,298.8,Theft,3,0
c3cd9e4e-e1a3-406b-890e-06652c18490c,follow-up request for dental. Matter American account consumer.,257.16,Medical,5,0
cba31511-d0b3-437f-a008-e64b738642bd,routine request for wallet lost. Parent out forget necessary member direction.,731.62,Theft,5,0
ea69c024-e937-4b01-aee4-2f62b0bca96a,minor request for physiotherapy. Experience peace team follow.,658.33,Medical,2,0
61987e41-f772-416f-a659-3f87f8883262,immediately request for roof damage. Off blood surface form rate.,624.82,Property,5,0
5456e08f-de4a-4733-bf86-e264e563ad64,follow-up request for wallet lost. Wear let offer one similar.,625.67,Theft,6,0
988ed754-e485-4500-87c6-4b76c05e7060,minor request for wallet lost. Physical doctor central.,497.55,Theft,17,0
ffe4af10-6464-4f45-afaf-bf037ef90214,routine request for phone taken. Fish high guy.,320.55,Theft,16,0
50dd0e74-2cfa-4042-8519-e3c16596d0ce,routine request for roof damage. Staff character often side visit among actually.,515.16,Property,19,0
d999943e-cac6-4ca4-915a-7abef30a6b8b,routine request for roof damage. Simply look box cost trip choose send.,364.57,Property,9,0
64d92932-b0a6-4e51-ae0d-a9b96f314c8e,maintenance request for roof damage. Level head base fire music consider.,695.02,Property,6,0
ea777c50-898e-4825-84ce-e582cde5a39f,I lost my items during a trip. Size also room treatment story.,4705.89,Accident,8,1
6e00abba-b78e-4f66-ba34-4111f9b20607,severe request for collision. Production speech whole law only.,334.9,Accident,1,0
4e486c66-84d7-4c24-b53f-6a25ca528a52,routine request for window broken. Whole course actually.,435.72,Property,17,0
3e68617f-d541-446e-b045-143c3c3b964d,maintenance request for bumper. Owner particularly right fish its music.,582.59,Accident,17,0
7e934039-a324-4386-b989-356da673c29c,follow-up request for window broken. Add she point major base degree break nation.,387.26,Property,11,0
4567394e-ec5b-4cf9-bb3b-37a95a583c06,follow-up request for bike stolen. Card human fact require service star.,335.56,Theft,9,0
7dcf4bb6-db3a-4a2d-be5b-f5c3e7157af8,checkup request for phone taken. Wear safe laugh tree.,548.74,Theft,8,0
b3f46926-3b80-4bf2-8c2a-33f9992ef415,follow-up request for roof damage. Agent I difference treat.,548.99,Property,11,0
fb2c469f-3a71-46f3-9c35-80b1ed984d02,maintenance request for wallet lost. Surface central guess where.,398.61,Theft,4,0
2b2a9471-1a99-43ad-b315-b74f584ccb19,routine request for phone taken. Expert organization beautiful product.,405.79,Theft,5,0
7a529fae-345f-41df-909d-8a3334ccdb44,checkup request for wallet lost. Do discover college member set.,546.41,Theft,15,0
300f5db0-7222-40ac-86a2-8251b2da5848,immediately request for bike stolen. Machine professor newspaper develop produce easy general eat.,210.38,Theft,18,0
80f9d0d1-0807-4fe3-8729-cbec29f555fc,Vehicle damage due to road conditions. Leave big weight operation.,2185.07,Accident,8,1
34a8243e-efe7-4d0b-b286-339f96b42405,Items missing from home. Simple doctor large.,3563.11,Accident,8,1
30dded39-7de8-483d-bf2a-3272c4e47831,immediately request for bike stolen. Major serve read scientist paper point.,457.31,Theft,16,0
e4165492-7967-48b1-bf4f-e9d3b23d0fbf,checkup request for collision. Push include eat.,562.18,Accident,14,0
57c0ae4a-8dc2-412d-8c35-a714be60c565,routine request for bike stolen. Agency other budget family term care process.,795.07,Theft,11,0
bfd43c8e-11a8-4f58-be60-2ac9fb9706c6,checkup request for fender bender. Something against against surface level scene.,671.53,Accident,18,0
aa2c1cbe-c5e8-409f-a081-da5cf5ac1bde,maintenance request for pipe leak. Describe marriage manage fact.,468.01,Property,6,0
7eb6a2b9-f698-4fd3-9497-26ad24fc130b,routine request for window broken. Material admit pretty paper lot ground audience.,496.2,Property,6,0
041167f6-0bc6-48ac-bf13-5a0ee72140aa,minor request for phone taken. Nothing sell throughout what TV they rise PM.,299.49,Theft,19,0
450bf4d9-1898-4d26-b41f-d0eaa3588796,routine request for window broken. Yet official news sense grow prepare.,496.3,Property,5,0
835cfac2-42cd-4828-9be9-4df31fa96022,checkup request for wallet lost. Protect campaign let kid soon.,442.27,Theft,6,0
97a20658-1be4-41d3-bca0-c63c9ca833cc,checkup request for checkup. Pay create give suddenly we spend evidence.,564.54,Medical,11,0
0ae060da-2bb0-40d1-bc70-2508265241b8,minor request for collision. South how impact chair beat computer.,334.55,Accident,20,0
669de348-f491-4dc5-814c-8a1d89d0aec3,severe request for bike stolen. Thing girl right may student argue.,603.87,Theft,3,0
97e80743-dd22-451a-8c67-b26c75f75cc8,checkup request for pipe leak. Kind present life inside type affect.,806.55,Property,11,0
6dc10734-69d9-40fd-a3f1-e6d51a5041f8,minor request for window broken. Actually father language.,478.25,Property,9,0
2065580d-81ca-48ed-b32f-eb3ead693182,emergency request for back pain. Trip accept once third team local tough.,580.34,Medical,9,0
129c9e98-2d8c-49d0-95f6-4a6b1ce4ed98,follow-up request for roof damage. Ten picture guess that keep.,638.03,Property,10,0
4ac2dee8-d8ae-49cb-b893-9bd120d00640,checkup request for back pain. Course another station play girl detail.,419.76,Medical,10,0
5b7da899-1574-43b2-a6a8-f6a1771dd53b,minor request for roof damage. Change poor family local.,544.82,Property,5,0
6950b7b1-3a5a-4491-9155-888e753e3aa8,minor request for pipe leak. Research very billion against.,502.52,Property,18,0
2602da6c-7f35-48b2-a153-0bf7ee31f41c,immediately request for physiotherapy. Technology field else drug rock hand clearly.,519.54,Medical,17,0
01b4aec2-3396-426a-961f-6b03c67f463e,minor request for checkup. Particular gun my economic dinner.,345.4,Medical,2,0
0bbb3528-b7dc-4c37-95fd-0b0234875bab,severe request for collision. Kitchen brother together provide sort paper student doctor.,504.9,Accident,6,0
5009e106-0028-4237-a0ae-9a6bc42d3dc5,maintenance request for window broken. Say change behind.,599.6,Property,3,0
8890d13b-286d-4ecf-8447-7217628d4858,follow-up request for fender bender. Stage side others until figure young.,790.23,Accident,17,0
536a0998-4679-4892-a45b-fc740cfc80eb,minor request for slipped. Realize late find.,691.85,Medical,13,0
fe5914c3-b5f4-4f1d-b282-7d602e506ef8,routine request for slipped. Edge more real training one whether something.,930.64,Medical,2,0
31d08da0-5a28-4d9f-adc3-b1424b650be1,Items missing from home. Set real wrong thousand if majority get reveal.,3465.3,Medical,16,1
62e952e3-7067-4842-9e36-b1676e02445b,maintenance request for collision. Necessary do local bag his everything chance.,674.46,Accident,5,0
46c9939d-4961-42d1-b74b-7d9be6d9138c,minor request for roof damage. Agent democratic plan travel baby woman.,536.67,Property,13,0
02c20603-622d-42fe-8bfb-03ea257d4225,checkup request for collision. Piece stand Mrs matter.,937.96,Accident,12,0
9e763bc2-18d1-4a22-a9e0-42106eb4426c,minor request for dental. Field but body program new performance.,338.34,Medical,1,0
b6ab2601-18ae-48b5-b1d7-f8f0a6ef7e55,follow-up request for pipe leak. Short try president produce black nation rather.,332.06,Property,18,0
ee8aff8e-a9e0-4fbb-a918-e0b79b0cc11b,urgent request for fender bender. Discover green thus money according change garden.,380.12,Accident,9,0
ca122828-e4b5-4c7a-a4c6-8d25c6649919,maintenance request for slipped. Hour sell check everybody then successful set money.,75.22,Medical,8,0
0003e98f-e3c8-4971-95ca-19ce29a48713,minor request for dental. Billion fall strategy.,394.85,Medical,8,0
7e8e1a06-7c2e-4fd9-aa62-d75192d5314e,minor request for bumper. Mind customer PM its.,348.17,Accident,2,0
19e8f22f-7215-4c67-91b6-cb421160e594,checkup request for wallet lost. Yeah role executive rest weight.,530.08,Theft,19,0
03683dc0-e78b-43d0-93a5-10ce788777f8,follow-up request for wallet lost. And bit they player.,568.35,Theft,5,0
6b38b344-493a-4f2c-8501-ae8e17746dec,checkup request for wallet lost. Agree describe able situation line edge develop.,875.23,Theft,2,0
376e963f-c960-4a8d-bc54-3dc05c8bb852,maintenance request for window broken. Cup operation require around central.,690.08,Property,18,0
c091631e-ef84-4994-81be-0f30b568557b,minor request for phone taken. Follow watch word medical case amount garden.,384.62,Theft,14,0
5fe731bc-7cb2-45ad-a35a-f9d1a87ff313,checkup request for window broken. Live course ten quickly nothing.,320.32,Property,8,0
8f8687be-726e-4cc2-84b8-a31ba808ea32,checkup request for window broken. Activity stand once establish value feel admit.,598.38,Property,2,0
be9e1412-b96f-4e91-9baf-8afbd9ce6269,maintenance request for window broken. Woman doctor decade service star lay bring.,235.95,Property,8,0
bb602150-7070-4130-9fcc-5314bcc7dee8,urgent request for bike stolen. Ok edge pressure.,866.29,Theft,3,0
4e317c0b-8098-4d02-b712-884ef65d6dae,minor request for checkup. Once system because.,735.89,Medical,3,0
82f173eb-57c7-47e2-8780-10adc31b25b8,routine request for bumper. Trial past less community.,406.16,Accident,16,0
cebbe409-f5b0-4436-920b-8ebe98d43536,maintenance request for fender bender. See before yourself wait there thank.,157.37,Accident,7,0
edcbca7e-3109-4f8a-9706-f1195cb892e0,minor request for collision. World mother sell the within.,770.77,Accident,20,0
4f59e18a-0927-418f-8d63-f1d8da94ce78,follow-up request for wallet lost. In deep court national reach.,477.09,Theft,10,0
a43073d9-a0b9-4131-955c-23317cd22f91,maintenance request for phone taken. If a sometimes else me work part.,747.56,Theft,12,0
267771ef-29c2-44d0-a625-1e8ebb25fb04,severe request for phone taken. Vote across recent we environment home.,181.11,Theft,7,0
f3e16a0f-471e-4be1-8d08-07f81ac75080,checkup request for collision. Central president spring at institution.,380.12,Accident,1,0
fad0e404-96a7-4281-86eb-6afc70c4824c,follow-up request for bike stolen. Culture ahead pay blood world treatment.,501.05,Theft,8,0
9fb84dda-2995-41b2-80eb-8a4896518b75,maintenance request for wallet lost. Spend sister school four hold from upon which.,509.4,Theft,16,0
a8c1eb48-9db6-468e-a2e0-4c81cc2ccaa8,immediately request for collision. Career produce half near.,409.99,Accident,12,0
89f90554-b185-4e1a-9837-257d409e9a3d,I lost my items during a trip. Term war picture hold.,6245.7,Medical,17,1
d121401e-9c9e-4bd2-ac84-984db9dc5974,severe request for back pain. Many minute technology use claim.,286.48,Medical,1,0
526ff509-d5e3-4580-b53b-fcefabd15ed9,immediately request for physiotherapy. Wall black American.,471.52,Medical,7,0
63b6196f-bd8c-482d-bc9b-30d48a65c072,Vehicle damage due to road conditions. Pretty environment six call.,5240.59,Property,16,1
08665375-d6eb-4cf4-9033-75c5bf2e557a,Unknown incident causing pain. Learn clearly military example community find.,6028.88,Property,1,1
99c67338-df6e-4dde-8383-7a0cdd31132e,checkup request for wallet lost. Hard out really maybe still others less.,642.32,Theft,1,0
78c3e63c-c555-4222-bbde-0011cccfe8dc,immediately request for back pain. Whatever partner development area.,275.07,Medical,4,0
79cff950-27d1-4550-bb10-03eaf4cd8889,urgent request for phone taken. Because population forget career production ever.,193.18,Theft,12,0
9bdddfcb-33e1-4ee2-b399-f4a916fff112,routine request for roof damage. Author dream stage probably yard bill.,755.54,Property,19,0
987def2f-4bd8-43d4-a618-20a666b79273,routine request for dental. Phone edge which part from someone word.,566.46,Medical,3,0
3b8a9204-398e-4fc6-9a5f-31cc8387721f,Items missing from home. Trip scientist will quickly oil.,3503.03,Medical,6,1
5fd929ba-979c-47ed-9c7e-caae2d71748d,routine request for bike stolen. Knowledge kitchen determine same evening.,810.23,Theft,19,0
fe8aff3a-36b5-4a8f-9e14-afc36d57ffa5,routine request for collision. Lay good treatment let.,523.13,Accident,7,0
ae86d23a-1f4c-4688-a710-611b7eb81352,critical request for bike stolen. Loss seem however body.,735.86,Theft,18,0
61a1b993-85c5-4297-bdad-1f4fbbd41a2e,follow-up request for dental. Effort character once of majority never.,513.5,Medical,7,0
4da42921-9de4-4234-970a-71f1dd97730b,minor request for collision. Scientist oil technology word.,912.15,Accident,19,0
6174dd1e-a34d-46d0-91e3-2922ecdf5152,routine request for bike stolen. Newspaper who box.,851.07,Theft,13,0
685845a1-5db9-4d07-ac36-6ab6ed7d1a2d,Accidental damage occurred. She store none for decide.,4502.07,Theft,2,1
fc994495-091e-40c5-a36b-309bd29afbad,maintenance request for checkup. Form whose every item.,694.31,Medical,11,0
a823eaf7-5408-44dc-a43b-d424980e52d7,follow-up request for phone taken. Help keep maybe head.,629.08,Theft,1,0
ad283db0-2042-4439-a7ee-e5a27cb4bf3d,routine request for roof damage. Positive town by site information center information.,773.73,Property,14,0
7f0c147a-cc01-459d-94c3-96411615ef86,maintenance request for bike stolen. Local call less artist.,307.02,Theft,8,0
307aa079-c3c1-4492-9065-e137d9569126,critical request for fender bender. Night sport culture worker.,637.21,Accident,13,0
edf2fff5-419e-4a80-8bb8-bb80e50cdfa0,severe request for pipe leak. How again thus control raise down.,711.68,Property,12,0
6145f136-9409-4ef6-a55b-d047a239db77,routine request for roof damage. Article price past social Republican product.,148.25,Property,15,0
161a16fc-9a5c-4546-994c-02353374cab7,follow-up request for checkup. Staff run measure.,263.35,Medical,12,0
f9be840c-6da2-4777-880d-a69d1acbed21,minor request for window broken. Into today finish page order.,92.15,Property,1,0
81d54391-a38f-441b-a8aa-efe04c9eee0a,critical request for collision. Late traditional from war.,446.12,Accident,19,0
1aa5bda2-033f-4c4d-a7d0-5c746e42c6cc,critical request for bike stolen. Crime week prepare relate leader field example.,643.51,Theft,9,0
356f5bac-3ee7-4803-9398-c0bc081c52b9,checkup request for pipe leak. Speech book put plant follow very lawyer.,800.47,Property,10,0
018cdc94-1e80-4f96-9e28-fdb581d0157a,critical request for window broken. Situation could authority level few.,514.82,Property,20,0
eddd117f-45c4-4784-ac68-48e5ea07d39b,follow-up request for checkup. Who bar serve protect tree form sign.,825.72,Medical,13,0
3136d00a-bcdc-42ac-8338-b8eaca2f96a9,checkup request for roof damage. Wait director market continue eight service.,223.98,Property,11,0
3de8f159-1e2a-42b9-8c3a-2a8e106f2423,follow-up request for wallet lost. Practice despite apply exist material sell.,159.32,Theft,11,0
ea48e028-6157-47bf-8b7f-c015ed53be11,maintenance request for bumper. But what visit.,488.89,Accident,13,0
742beb3a-6b34-4b08-8c74-3556247c2018,minor request for collision. Ten goal successful guess responsibility.,576.81,Accident,11,0
4c512149-0f49-46d0-8606-3a1093ccb986,minor request for scratch. Speech themselves across team.,493.46,Accident,19,0
44ff6c48-813b-4c22-a62e-aa4a7d672731,follow-up request for back pain. Fast marriage its themselves local rise.,86.51,Medical,15,0
b6ad7f75-a372-4333-a0bb-243af8215b64,checkup request for back pain. Claim friend take return cover.,482.18,Medical,14,0
65418597-d94a-4fc3-93d2-c35aec06edae,immediately request for phone taken. Doctor effect glass difference name rate measure.,239.11,Theft,5,0
fe9d8b98-c783-454b-a992-434201fd7f28,maintenance request for roof damage. State Republican save range class line between.,633.93,Property,19,0
27ce5ebc-9e6f-44b2-bd76-b6833cd83efe,routine request for checkup. Option explain way worry job food.,573.32,Medical,12,0
ef61e209-dad8-4bdf-9eb8-d884a5e49c55,immediately request for physiotherapy. And example require others short.,312.02,Medical,8,0
8786695f-23e1-4ef4-a351-13370ab148bc,follow-up request for dental. It never world over trip while quickly doctor.,397.23,Medical,19,0
f0e7d733-c3dd-4f86-a588-c358b2c7f3da,Unknown incident causing pain. Field lose why form become history.,2881.57,Property,4,1
6ac2f3dd-596e-4fb6-9fa0-f7d278fb99b9,maintenance request for scratch. Claim contain until ready Congress dinner begin.,487.46,Accident,17,0
34b4113a-534f-4d42-9d4d-f3dd9f17a92e,routine request for pipe leak. Nice actually society beyond war meeting true.,691.03,Property,19,0
609d361a-87ab-4356-a6a3-2f9747701eaa,severe request for pipe leak. Charge people someone yes ask security special.,302.85,Property,4,0
04f1b2b0-2a51-4fc3-ac8a-07999f38ae42,follow-up request for bike stolen. Lawyer audience office close son tell scene.,600.81,Theft,10,0
ddc10a97-e2f1-4951-a083-6ba63feb57a0,routine request for roof damage. Sport eye property drop time toward change determine.,393.95,Property,4,0
33588c47-b154-4436-8b55-2d256e13d2c8,critical request for bike stolen. Itself magazine goal thank bed.,341.43,Theft,2,0
4319e7ea-cdc0-4af3-8647-cad3bd728552,minor request for back pain. Base best hospital.,478.59,Medical,6,0
f34604b0-9b85-45b5-8850-d034605bd26d,maintenance request for collision. Project last experience near maybe school issue.,292.95,Accident,11,0
d9d65903-c1a0-49f0-ad59-e793772e7148,minor request for collision. Stop house training reach question opportunity.,389.27,Accident,6,0
8b7c0db9-5e69-4f1f-9eff-c999c6dd0516,severe request for collision. Yet give yourself grow.,260.42,Accident,15,0
